trade_id,strategy,event,side_action,occ_root,expiry,strike,right,time_of_day_et,our_fill_price,print_status,symbol,expiration,trade_timestamp,quote_timestamp,sequence,ext_condition1,ext_condition2,ext_condition3,ext_condition4,condition,size,exchange,price,bid_size,bid_exchange,bid,bid_condition,ask_size,ask_exchange,ask,ask_condition,is_single_leg,is_complex
auto_20260813_083347,gx_bps,entry,SELL,SPXW,20260813,7725.000,PUT,09:33:43,1.5,print,SPXW,2026-08-13,2026-08-13T09:33:40.283,2026-08-13T09:33:40.280,-1441795936,255,255,255,255,131,4,5,1.52,125,5,1.50,50,45,5,1.55,50,False,True
auto_20260813_083347,gx_bps,entry,SELL,SPXW,20260813,7725.000,PUT,09:33:43,1.5,print,SPXW,2026-08-13,2026-08-13T09:33:41.186,2026-08-13T09:33:41.179,-1441604545,255,255,255,255,130,1,5,1.54,163,5,1.50,50,211,5,1.60,50,False,True
auto_20260813_083347,gx_bps,entry,SELL,SPXW,20260813,7725.000,PUT,09:33:43,1.5,print,SPXW,2026-08-13,2026-08-13T09:33:41.429,2026-08-13T09:33:41.404,-1441496485,255,255,255,255,18,2,5,1.55,27,5,1.55,50,115,5,1.60,50,True,False
auto_20260813_083347,gx_bps,entry,SELL,SPXW,20260813,7725.000,PUT,09:33:43,1.5,print,SPXW,2026-08-13,2026-08-13T09:33:41.458,2026-08-13T09:33:41.450,-1441488399,255,255,255,255,18,1,5,1.55,1,5,1.55,50,134,5,1.60,50,True,False
auto_20260813_083347,gx_bps,entry,SELL,SPXW,20260813,7725.000,PUT,09:33:43,1.5,print,SPXW,2026-08-13,2026-08-13T09:33:41.624,2026-08-13T09:33:41.559,-1441441223,255,255,255,255,18,12,5,1.50,222,5,1.50,50,160,5,1.60,50,True,False
auto_20260813_083347,gx_bps,entry,SELL,SPXW,20260813,7725.000,PUT,09:33:43,1.5,print,SPXW,2026-08-13,2026-08-13T09:33:41.694,2026-08-13T09:33:41.692,-1441383717,255,255,255,255,130,1,5,1.57,70,5,1.55,50,136,5,1.60,50,False,True
auto_20260813_083347,gx_bps,entry,SELL,SPXW,20260813,7725.000,PUT,09:33:43,1.5,print,SPXW,2026-08-13,2026-08-13T09:33:41.714,2026-08-13T09:33:41.711,-1441363631,255,255,255,255,130,1,5,1.57,107,5,1.55,50,72,5,1.60,50,False,True
auto_20260813_083347,gx_bps,entry,SELL,SPXW,20260813,7725.000,PUT,09:33:43,1.5,print,SPXW,2026-08-13,2026-08-13T09:33:44.311,2026-08-13T09:33:44.304,-1440982561,255,255,255,255,18,1,5,1.55,181,5,1.50,50,7,5,1.55,50,True,False
auto_20260813_083347,gx_bps,entry,SELL,SPXW,20260813,7725.000,PUT,09:33:43,1.5,print,SPXW,2026-08-13,2026-08-13T09:33:44.311,2026-08-13T09:33:44.304,-1440982548,255,255,255,255,18,1,5,1.55,181,5,1.50,50,7,5,1.55,50,True,False
auto_20260813_083347,gx_bps,entry,SELL,SPXW,20260813,7725.000,PUT,09:33:43,1.5,print,SPXW,2026-08-13,2026-08-13T09:33:45.375,2026-08-13T09:33:45.367,-1440816888,255,255,255,255,131,1,5,1.55,58,5,1.55,50,167,5,1.60,50,False,True
auto_20260813_083347,gx_bps,entry,SELL,SPXW,20260813,7725.000,PUT,09:33:43,1.5,print,SPXW,2026-08-13,2026-08-13T09:33:45.375,2026-08-13T09:33:45.367,-1440816885,255,255,255,255,131,1,5,1.55,58,5,1.55,50,167,5,1.60,50,False,True
auto_20260813_083347,gx_bps,entry,SELL,SPXW,20260813,7725.000,PUT,09:33:43,1.5,print,SPXW,2026-08-13,2026-08-13T09:33:45.380,2026-08-13T09:33:45.367,-1440816717,255,255,255,255,125,1,5,1.55,58,5,1.55,50,167,5,1.60,50,False,False
auto_20260813_083408,gx_bcs,entry,SELL,SPXW,20260813,7750.000,CALL,09:34:01,27.1,print,SPXW,2026-08-13,2026-08-13T09:33:59.851,2026-08-13T09:33:59.836,-1438729425,255,255,255,255,130,1,5,26.89,3,5,26.80,50,10,5,27.00,50,False,True
auto_20260813_083408,gx_bcs,entry,SELL,SPXW,20260813,7750.000,CALL,09:34:01,27.1,print,SPXW,2026-08-13,2026-08-13T09:33:59.900,2026-08-13T09:33:59.876,-1438716565,255,255,255,255,18,1,5,27.00,3,5,26.90,50,1,5,27.00,50,True,False
auto_20260813_083408,gx_bcs,entry,SELL,SPXW,20260813,7750.000,CALL,09:34:01,27.1,print,SPXW,2026-08-13,2026-08-13T09:33:59.915,2026-08-13T09:33:59.900,-1438706925,255,255,255,255,130,10,5,27.00,3,5,26.90,50,9,5,27.10,50,False,True
auto_20260813_083408,gx_bcs,exit,BUY,SPXW,20260813,7750.000,CALL,09:44:16,32.4,print,SPXW,2026-08-13,2026-08-13T09:44:13.405,2026-08-13T09:44:13.359,-1334502618,255,255,255,255,125,1,5,32.40,3,5,32.20,50,2,5,32.40,50,False,False
auto_20260813_083408,gx_bcs,exit,BUY,SPXW,20260813,7750.000,CALL,09:44:16,32.4,print,SPXW,2026-08-13,2026-08-13T09:44:13.405,2026-08-13T09:44:13.359,-1334502617,255,255,255,255,125,1,5,32.40,3,5,32.20,50,2,5,32.40,50,False,False
auto_20260813_083216,eodfly_c,exit,BUY,SPXW,20260813,7750.000,CALL,09:44:16,32.4,print,SPXW,2026-08-13,2026-08-13T09:44:13.405,2026-08-13T09:44:13.359,-1334502618,255,255,255,255,125,1,5,32.40,3,5,32.20,50,2,5,32.40,50,False,False
auto_20260813_083216,eodfly_c,exit,BUY,SPXW,20260813,7750.000,CALL,09:44:16,32.4,print,SPXW,2026-08-13,2026-08-13T09:44:13.405,2026-08-13T09:44:13.359,-1334502617,255,255,255,255,125,1,5,32.40,3,5,32.20,50,2,5,32.40,50,False,False
auto_20260813_083408,gx_bcs,entry,BUY,SPXW,20260813,7775.000,CALL,09:34:01,10.5,print,SPXW,2026-08-13,2026-08-13T09:33:59.068,2026-08-13T09:33:59.067,-1438844682,255,255,255,255,18,1,5,10.00,67,5,9.90,50,1,5,10.00,50,True,False
auto_20260813_083408,gx_bcs,entry,BUY,SPXW,20260813,7775.000,CALL,09:34:01,10.5,print,SPXW,2026-08-13,2026-08-13T09:33:59.117,2026-08-13T09:33:59.116,-1438829527,255,255,255,255,18,1,5,10.10,26,5,10.00,50,29,5,10.10,50,True,False
auto_20260813_083408,gx_bcs,entry,BUY,SPXW,20260813,7775.000,CALL,09:34:01,10.5,print,SPXW,2026-08-13,2026-08-13T09:33:59.185,2026-08-13T09:33:59.184,-1438815346,255,255,255,255,18,1,5,10.10,75,5,10.00,50,5,5,10.10,50,True,False
auto_20260813_083408,gx_bcs,entry,BUY,SPXW,20260813,7775.000,CALL,09:34:01,10.5,print,SPXW,2026-08-13,2026-08-13T09:33:59.187,2026-08-13T09:33:59.185,-1438814100,255,255,255,255,18,1,5,10.10,75,5,10.00,50,4,5,10.10,50,True,False
auto_20260813_083408,gx_bcs,entry,BUY,SPXW,20260813,7775.000,CALL,09:34:01,10.5,print,SPXW,2026-08-13,2026-08-13T09:33:59.524,2026-08-13T09:33:59.514,-1438782058,255,255,255,255,125,1,5,10.10,6,5,10.10,50,68,5,10.20,50,False,False
auto_20260813_083408,gx_bcs,entry,BUY,SPXW,20260813,7775.000,CALL,09:34:01,10.5,print,SPXW,2026-08-13,2026-08-13T09:33:59.901,2026-08-13T09:33:59.899,-1438715674,255,255,255,255,130,1,5,10.25,16,5,10.20,50,37,5,10.30,50,False,True
auto_20260813_083408,gx_bcs,entry,BUY,SPXW,20260813,7775.000,CALL,09:34:01,10.5,print,SPXW,2026-08-13,2026-08-13T09:33:59.915,2026-08-13T09:33:59.913,-1438706918,255,255,255,255,130,10,5,10.25,19,5,10.20,50,37,5,10.30,50,False,True
auto_20260813_083408,gx_bcs,entry,BUY,SPXW,20260813,7775.000,CALL,09:34:01,10.5,print,SPXW,2026-08-13,2026-08-13T09:34:00.192,2026-08-13T09:34:00.185,-1438645099,255,255,255,255,18,2,5,10.30,2,5,10.30,50,53,5,10.40,50,True,False
auto_20260813_083408,gx_bcs,entry,BUY,SPXW,20260813,7775.000,CALL,09:34:01,10.5,print,SPXW,2026-08-13,2026-08-13T09:34:00.349,2026-08-13T09:34:00.348,-1438588992,255,255,255,255,18,1,5,10.40,3,5,10.30,50,54,5,10.40,50,True,False
auto_20260813_083408,gx_bcs,entry,BUY,SPXW,20260813,7775.000,CALL,09:34:01,10.5,print,SPXW,2026-08-13,2026-08-13T09:34:00.465,2026-08-13T09:34:00.446,-1438568936,255,255,255,255,18,1,5,10.40,25,5,10.30,50,8,5,10.40,50,True,False
auto_20260813_083408,gx_bcs,entry,BUY,SPXW,20260813,7775.000,CALL,09:34:01,10.5,print,SPXW,2026-08-13,2026-08-13T09:34:00.465,2026-08-13T09:34:00.446,-1438568935,255,255,255,255,18,1,5,10.40,25,5,10.30,50,8,5,10.40,50,True,False
auto_20260813_083408,gx_bcs,entry,BUY,SPXW,20260813,7775.000,CALL,09:34:01,10.5,print,SPXW,2026-08-13,2026-08-13T09:34:00.647,2026-08-13T09:34:00.610,-1438550123,255,255,255,255,130,2,5,10.35,18,5,10.30,50,37,5,10.40,50,False,True
auto_20260813_083408,gx_bcs,entry,BUY,SPXW,20260813,7775.000,CALL,09:34:01,10.5,print,SPXW,2026-08-13,2026-08-13T09:34:00.730,2026-08-13T09:34:00.727,-1438542072,255,255,255,255,18,1,5,10.30,21,5,10.30,50,34,5,10.40,50,True,False
auto_20260813_083408,gx_bcs,entry,BUY,SPXW,20260813,7775.000,CALL,09:34:01,10.5,print,SPXW,2026-08-13,2026-08-13T09:34:01.446,2026-08-13T09:34:01.445,-1438418180,255,255,255,255,18,4,5,10.40,31,5,10.30,50,8,5,10.40,50,True,False
auto_20260813_083408,gx_bcs,entry,BUY,SPXW,20260813,7775.000,CALL,09:34:01,10.5,print,SPXW,2026-08-13,2026-08-13T09:34:01.446,2026-08-13T09:34:01.445,-1438418175,255,255,255,255,18,3,5,10.40,31,5,10.30,50,8,5,10.40,50,True,False
auto_20260813_083408,gx_bcs,entry,BUY,SPXW,20260813,7775.000,CALL,09:34:01,10.5,print,SPXW,2026-08-13,2026-08-13T09:34:01.446,2026-08-13T09:34:01.445,-1438418172,255,255,255,255,18,1,5,10.40,31,5,10.30,50,8,5,10.40,50,True,False
auto_20260813_083408,gx_bcs,entry,BUY,SPXW,20260813,7775.000,CALL,09:34:01,10.5,print,SPXW,2026-08-13,2026-08-13T09:34:01.446,2026-08-13T09:34:01.445,-1438418170,255,255,255,255,18,2,5,10.40,31,5,10.30,50,8,5,10.40,50,True,False
auto_20260813_083408,gx_bcs,entry,BUY,SPXW,20260813,7775.000,CALL,09:34:01,10.5,print,SPXW,2026-08-13,2026-08-13T09:34:01.477,2026-08-13T09:34:01.476,-1438412925,255,255,255,255,125,10,5,10.30,34,5,10.30,50,69,5,10.50,50,False,False
auto_20260813_083408,gx_bcs,entry,BUY,SPXW,20260813,7775.000,CALL,09:34:01,10.5,print,SPXW,2026-08-13,2026-08-13T09:34:01.509,2026-08-13T09:34:01.505,-1438391763,255,255,255,255,130,1,5,10.40,78,5,10.30,50,30,5,10.50,50,False,True
auto_20260813_083408,gx_bcs,entry,BUY,SPXW,20260813,7775.000,CALL,09:34:01,10.5,print,SPXW,2026-08-13,2026-08-13T09:34:01.509,2026-08-13T09:34:01.505,-1438391737,255,255,255,255,130,1,5,10.40,78,5,10.30,50,30,5,10.50,50,False,True
auto_20260813_083408,gx_bcs,entry,BUY,SPXW,20260813,7775.000,CALL,09:34:01,10.5,print,SPXW,2026-08-13,2026-08-13T09:34:01.564,2026-08-13T09:34:01.563,-1438341510,255,255,255,255,18,2,5,10.50,30,5,10.40,50,3,5,10.50,50,True,False
auto_20260813_083408,gx_bcs,entry,BUY,SPXW,20260813,7775.000,CALL,09:34:01,10.5,print,SPXW,2026-08-13,2026-08-13T09:34:01.564,2026-08-13T09:34:01.563,-1438341505,255,255,255,255,18,1,5,10.50,30,5,10.40,50,3,5,10.50,50,True,False
auto_20260813_083408,gx_bcs,entry,BUY,SPXW,20260813,7775.000,CALL,09:34:01,10.5,print,SPXW,2026-08-13,2026-08-13T09:34:01.756,2026-08-13T09:34:01.754,-1438292749,255,255,255,255,125,3,5,10.40,65,5,10.40,50,54,5,10.60,50,False,False
auto_20260813_083408,gx_bcs,entry,BUY,SPXW,20260813,7775.000,CALL,09:34:01,10.5,print,SPXW,2026-08-13,2026-08-13T09:34:01.815,2026-08-13T09:34:01.789,-1438278442,255,255,255,255,125,1,5,10.40,70,5,10.40,50,56,5,10.60,50,False,False
auto_20260813_083408,gx_bcs,entry,BUY,SPXW,20260813,7775.000,CALL,09:34:01,10.5,print,SPXW,2026-08-13,2026-08-13T09:34:01.815,2026-08-13T09:34:01.789,-1438278441,255,255,255,255,125,1,5,10.40,70,5,10.40,50,56,5,10.60,50,False,False
auto_20260813_083408,gx_bcs,entry,BUY,SPXW,20260813,7775.000,CALL,09:34:01,10.5,print,SPXW,2026-08-13,2026-08-13T09:34:02.000,2026-08-13T09:34:01.982,-1438239049,255,255,255,255,18,3,5,10.40,12,5,10.40,50,71,5,10.50,50,True,False
auto_20260813_083408,gx_bcs,entry,BUY,SPXW,20260813,7775.000,CALL,09:34:01,10.5,print,SPXW,2026-08-13,2026-08-13T09:34:02.006,2026-08-13T09:34:02.000,-1438238278,255,255,255,255,18,1,5,10.40,9,5,10.40,50,71,5,10.50,50,True,False
auto_20260813_083408,gx_bcs,entry,BUY,SPXW,20260813,7775.000,CALL,09:34:01,10.5,print,SPXW,2026-08-13,2026-08-13T09:34:02.221,2026-08-13T09:34:02.219,-1438200796,255,255,255,255,18,3,5,10.40,3,5,10.40,50,76,5,10.50,50,True,False
auto_20260813_083408,gx_bcs,entry,BUY,SPXW,20260813,7775.000,CALL,09:34:01,10.5,print,SPXW,2026-08-13,2026-08-13T09:34:02.259,2026-08-13T09:34:02.250,-1438194590,255,255,255,255,18,2,5,10.40,50,5,10.30,50,2,5,10.40,50,True,False
auto_20260813_083408,gx_bcs,entry,BUY,SPXW,20260813,7775.000,CALL,09:34:01,10.5,print,SPXW,2026-08-13,2026-08-13T09:34:02.260,2026-08-13T09:34:02.259,-1438194571,255,255,255,255,18,1,5,10.40,1,5,10.40,50,77,5,10.50,50,True,False
auto_20260813_083408,gx_bcs,entry,BUY,SPXW,20260813,7775.000,CALL,09:34:01,10.5,print,SPXW,2026-08-13,2026-08-13T09:34:02.510,2026-08-13T09:34:02.504,-1438118537,255,255,255,255,130,1,5,10.36,55,5,10.20,50,63,5,10.40,50,False,True
auto_20260813_083408,gx_bcs,entry,BUY,SPXW,20260813,7775.000,CALL,09:34:01,10.5,print,SPXW,2026-08-13,2026-08-13T09:34:02.548,2026-08-13T09:34:02.547,-1438096205,255,255,255,255,125,1,5,10.30,55,5,10.20,50,65,5,10.40,50,False,False
auto_20260813_083408,gx_bcs,entry,BUY,SPXW,20260813,7775.000,CALL,09:34:01,10.5,print,SPXW,2026-08-13,2026-08-13T09:34:02.644,2026-08-13T09:34:02.642,-1438054773,255,255,255,255,131,1,5,10.36,75,5,10.30,50,65,5,10.50,50,False,True
auto_20260813_083408,gx_bcs,entry,BUY,SPXW,20260813,7775.000,CALL,09:34:01,10.5,print,SPXW,2026-08-13,2026-08-13T09:34:03.236,2026-08-13T09:34:03.202,-1437967061,255,255,255,255,131,1,5,10.30,68,5,10.20,50,62,5,10.40,50,False,True
auto_20260813_083408,gx_bcs,entry,BUY,SPXW,20260813,7775.000,CALL,09:34:01,10.5,print,SPXW,2026-08-13,2026-08-13T09:34:03.446,2026-08-13T09:34:03.444,-1437943658,255,255,255,255,125,4,5,10.40,13,5,10.30,50,62,5,10.40,50,False,False
auto_20260813_083408,gx_bcs,entry,BUY,SPXW,20260813,7775.000,CALL,09:34:01,10.5,print,SPXW,2026-08-13,2026-08-13T09:34:03.446,2026-08-13T09:34:03.444,-1437943649,255,255,255,255,125,2,5,10.40,13,5,10.30,50,62,5,10.40,50,False,False
auto_20260813_083408,gx_bcs,entry,BUY,SPXW,20260813,7775.000,CALL,09:34:01,10.5,print,SPXW,2026-08-13,2026-08-13T09:34:03.446,2026-08-13T09:34:03.444,-1437943645,255,255,255,255,125,1,5,10.40,13,5,10.30,50,62,5,10.40,50,False,False
auto_20260813_083408,gx_bcs,entry,BUY,SPXW,20260813,7775.000,CALL,09:34:01,10.5,print,SPXW,2026-08-13,2026-08-13T09:34:03.446,2026-08-13T09:34:03.444,-1437943642,255,255,255,255,125,1,5,10.40,13,5,10.30,50,62,5,10.40,50,False,False
auto_20260813_083408,gx_bcs,entry,BUY,SPXW,20260813,7775.000,CALL,09:34:01,10.5,print,SPXW,2026-08-13,2026-08-13T09:34:03.446,2026-08-13T09:34:03.444,-1437943641,255,255,255,255,125,1,5,10.40,13,5,10.30,50,62,5,10.40,50,False,False
auto_20260813_083408,gx_bcs,entry,BUY,SPXW,20260813,7775.000,CALL,09:34:01,10.5,print,SPXW,2026-08-13,2026-08-13T09:34:03.446,2026-08-13T09:34:03.444,-1437943640,255,255,255,255,125,1,5,10.40,13,5,10.30,50,62,5,10.40,50,False,False
auto_20260813_083408,gx_bcs,entry,BUY,SPXW,20260813,7775.000,CALL,09:34:01,10.5,print,SPXW,2026-08-13,2026-08-13T09:34:03.865,2026-08-13T09:34:03.844,-1437887160,255,255,255,255,125,1,5,10.40,18,5,10.40,50,28,5,10.50,50,False,False
auto_20260813_083216,eodfly_c,exit,SELL,SPXW,20260813,7775.000,CALL,09:44:16,13.3,print,SPXW,2026-08-13,2026-08-13T09:44:13.014,2026-08-13T09:44:13.011,-1334582778,255,255,255,255,130,4,5,13.33,5,5,13.30,50,34,5,13.40,50,False,True
auto_20260813_083216,eodfly_c,exit,SELL,SPXW,20260813,7775.000,CALL,09:44:16,13.3,print,SPXW,2026-08-13,2026-08-13T09:44:13.054,2026-08-13T09:44:13.051,-1334564020,255,255,255,255,130,1,5,13.39,16,5,13.30,50,28,5,13.40,50,False,True
auto_20260813_083216,eodfly_c,exit,SELL,SPXW,20260813,7775.000,CALL,09:44:16,13.3,print,SPXW,2026-08-13,2026-08-13T09:44:13.054,2026-08-13T09:44:13.051,-1334564004,255,255,255,255,130,1,5,13.39,16,5,13.30,50,28,5,13.40,50,False,True
auto_20260813_083216,eodfly_c,exit,SELL,SPXW,20260813,7775.000,CALL,09:44:16,13.3,print,SPXW,2026-08-13,2026-08-13T09:44:13.365,2026-08-13T09:44:13.363,-1334506099,255,255,255,255,134,1,5,13.40,41,5,13.30,50,4,5,13.40,50,False,True
auto_20260813_083216,eodfly_c,exit,SELL,SPXW,20260813,7775.000,CALL,09:44:16,13.3,print,SPXW,2026-08-13,2026-08-13T09:44:14.122,2026-08-13T09:44:14.119,-1334360546,255,255,255,255,130,9,5,13.33,58,5,13.20,50,48,5,13.40,50,False,True
auto_20260813_083216,eodfly_c,exit,SELL,SPXW,20260813,7775.000,CALL,09:44:16,13.3,print,SPXW,2026-08-13,2026-08-13T09:44:15.946,2026-08-13T09:44:15.943,-1334228653,255,255,255,255,134,1,5,13.40,46,5,13.30,50,1,5,13.40,50,False,True
auto_20260813_083216,eodfly_c,exit,SELL,SPXW,20260813,7775.000,CALL,09:44:16,13.3,print,SPXW,2026-08-13,2026-08-13T09:44:16.266,2026-08-13T09:44:16.259,-1334205712,255,255,255,255,130,9,5,13.43,69,5,13.30,50,45,5,13.50,50,False,True
auto_20260813_083216,eodfly_c,exit,SELL,SPXW,20260813,7775.000,CALL,09:44:16,13.3,print,SPXW,2026-08-13,2026-08-13T09:44:17.072,2026-08-13T09:44:17.028,-1334015596,255,255,255,255,130,2,5,13.33,61,5,13.20,50,32,5,13.40,50,False,True
auto_20260813_083327,openfly_c,exit,BUY,SPXW,20260813,7765.000,CALL,09:44:30,19.7,print,SPXW,2026-08-13,2026-08-13T09:44:28.462,2026-08-13T09:44:28.452,-1331854602,255,255,255,255,131,1,5,19.73,6,5,19.60,50,36,5,19.80,50,False,True
auto_20260813_083327,openfly_c,exit,BUY,SPXW,20260813,7765.000,CALL,09:44:30,19.7,print,SPXW,2026-08-13,2026-08-13T09:44:31.878,2026-08-13T09:44:31.876,-1331601106,255,255,255,255,18,1,5,19.50,1,5,19.50,50,20,5,19.60,50,True,False
auto_20260813_083408,gx_bcs,exit,SELL,SPXW,20260813,7775.000,CALL,09:44:16,13.3,print,SPXW,2026-08-13,2026-08-13T09:44:13.014,2026-08-13T09:44:13.011,-1334582778,255,255,255,255,130,4,5,13.33,5,5,13.30,50,34,5,13.40,50,False,True
auto_20260813_083408,gx_bcs,exit,SELL,SPXW,20260813,7775.000,CALL,09:44:16,13.3,print,SPXW,2026-08-13,2026-08-13T09:44:13.054,2026-08-13T09:44:13.051,-1334564020,255,255,255,255,130,1,5,13.39,16,5,13.30,50,28,5,13.40,50,False,True
auto_20260813_083408,gx_bcs,exit,SELL,SPXW,20260813,7775.000,CALL,09:44:16,13.3,print,SPXW,2026-08-13,2026-08-13T09:44:13.054,2026-08-13T09:44:13.051,-1334564004,255,255,255,255,130,1,5,13.39,16,5,13.30,50,28,5,13.40,50,False,True
auto_20260813_083408,gx_bcs,exit,SELL,SPXW,20260813,7775.000,CALL,09:44:16,13.3,print,SPXW,2026-08-13,2026-08-13T09:44:13.365,2026-08-13T09:44:13.363,-1334506099,255,255,255,255,134,1,5,13.40,41,5,13.30,50,4,5,13.40,50,False,True
auto_20260813_083408,gx_bcs,exit,SELL,SPXW,20260813,7775.000,CALL,09:44:16,13.3,print,SPXW,2026-08-13,2026-08-13T09:44:14.122,2026-08-13T09:44:14.119,-1334360546,255,255,255,255,130,9,5,13.33,58,5,13.20,50,48,5,13.40,50,False,True
auto_20260813_083408,gx_bcs,exit,SELL,SPXW,20260813,7775.000,CALL,09:44:16,13.3,print,SPXW,2026-08-13,2026-08-13T09:44:15.946,2026-08-13T09:44:15.943,-1334228653,255,255,255,255,134,1,5,13.40,46,5,13.30,50,1,5,13.40,50,False,True
auto_20260813_083408,gx_bcs,exit,SELL,SPXW,20260813,7775.000,CALL,09:44:16,13.3,print,SPXW,2026-08-13,2026-08-13T09:44:16.266,2026-08-13T09:44:16.259,-1334205712,255,255,255,255,130,9,5,13.43,69,5,13.30,50,45,5,13.50,50,False,True
auto_20260813_083408,gx_bcs,exit,SELL,SPXW,20260813,7775.000,CALL,09:44:16,13.3,print,SPXW,2026-08-13,2026-08-13T09:44:17.072,2026-08-13T09:44:17.028,-1334015596,255,255,255,255,130,2,5,13.33,61,5,13.20,50,32,5,13.40,50,False,True
auto_20260814_083031,eodic_p,entry,BUY,SPXW,20260814,7700.0,P,09:30:28,0.35,no_prints_in_window,,,,,,,,,,,,,,,,,,,,,,,
auto_20260813_083327,openfly_c,exit,SELL,SPXW,20260813,7790.000,CALL,09:44:30,6.0,print,SPXW,2026-08-13,2026-08-13T09:44:27.486,2026-08-13T09:44:27.443,-1332031965,255,255,255,255,18,1,5,6.20,145,5,6.10,50,146,5,6.30,50,True,False
auto_20260813_083327,openfly_c,exit,SELL,SPXW,20260813,7790.000,CALL,09:44:30,6.0,print,SPXW,2026-08-13,2026-08-13T09:44:27.673,2026-08-13T09:44:27.672,-1331972044,255,255,255,255,125,1,5,6.10,110,5,6.10,50,46,5,6.20,50,False,False
auto_20260813_083327,openfly_c,exit,SELL,SPXW,20260813,7790.000,CALL,09:44:30,6.0,print,SPXW,2026-08-13,2026-08-13T09:44:27.714,2026-08-13T09:44:27.705,-1331969403,255,255,255,255,18,1,5,6.20,111,5,6.10,50,55,5,6.20,50,True,False
auto_20260813_083327,openfly_c,exit,SELL,SPXW,20260813,7790.000,CALL,09:44:30,6.0,print,SPXW,2026-08-13,2026-08-13T09:44:27.806,2026-08-13T09:44:27.800,-1331928148,255,255,255,255,18,1,5,6.10,1,5,6.10,50,115,5,6.20,50,True,False
auto_20260813_083327,openfly_c,exit,SELL,SPXW,20260813,7790.000,CALL,09:44:30,6.0,print,SPXW,2026-08-13,2026-08-13T09:44:28.429,2026-08-13T09:44:28.411,-1331855861,255,255,255,255,125,1,5,6.10,252,5,6.00,50,142,5,6.20,50,False,False
auto_20260813_083327,openfly_c,exit,SELL,SPXW,20260813,7790.000,CALL,09:44:30,6.0,print,SPXW,2026-08-13,2026-08-13T09:44:28.565,2026-08-13T09:44:28.562,-1331846603,255,255,255,255,131,4,5,6.17,26,5,6.10,50,132,5,6.20,50,False,True
auto_20260813_083327,openfly_c,exit,SELL,SPXW,20260813,7790.000,CALL,09:44:30,6.0,print,SPXW,2026-08-13,2026-08-13T09:44:28.565,2026-08-13T09:44:28.562,-1331846600,255,255,255,255,131,1,5,6.17,26,5,6.10,50,132,5,6.20,50,False,True
auto_20260813_083327,openfly_c,exit,SELL,SPXW,20260813,7790.000,CALL,09:44:30,6.0,print,SPXW,2026-08-13,2026-08-13T09:44:28.565,2026-08-13T09:44:28.562,-1331846596,255,255,255,255,131,1,5,6.17,26,5,6.10,50,132,5,6.20,50,False,True
auto_20260813_083327,openfly_c,exit,SELL,SPXW,20260813,7790.000,CALL,09:44:30,6.0,print,SPXW,2026-08-13,2026-08-13T09:44:28.565,2026-08-13T09:44:28.562,-1331846594,255,255,255,255,131,1,5,6.17,26,5,6.10,50,132,5,6.20,50,False,True
auto_20260813_083327,openfly_c,exit,SELL,SPXW,20260813,7790.000,CALL,09:44:30,6.0,print,SPXW,2026-08-13,2026-08-13T09:44:28.565,2026-08-13T09:44:28.562,-1331846592,255,255,255,255,131,1,5,6.17,26,5,6.10,50,132,5,6.20,50,False,True
auto_20260813_083327,openfly_c,exit,SELL,SPXW,20260813,7790.000,CALL,09:44:30,6.0,print,SPXW,2026-08-13,2026-08-13T09:44:28.565,2026-08-13T09:44:28.562,-1331846590,255,255,255,255,131,1,5,6.17,26,5,6.10,50,132,5,6.20,50,False,True
auto_20260813_083327,openfly_c,exit,SELL,SPXW,20260813,7790.000,CALL,09:44:30,6.0,print,SPXW,2026-08-13,2026-08-13T09:44:28.565,2026-08-13T09:44:28.562,-1331846588,255,255,255,255,131,1,5,6.17,26,5,6.10,50,132,5,6.20,50,False,True
auto_20260813_083327,openfly_c,exit,SELL,SPXW,20260813,7790.000,CALL,09:44:30,6.0,print,SPXW,2026-08-13,2026-08-13T09:44:31.872,2026-08-13T09:44:31.870,-1331610792,255,255,255,255,130,1,5,6.05,137,5,6.00,50,94,5,6.10,50,False,True
auto_20260814_083052,eodic_c,entry,SELL,SPXW,20260814,7870.000,CALL,09:30:46,0.35,print,SPXW,2026-08-14,2026-08-14T09:30:47.149,2026-08-14T09:30:47.072,916956551,255,255,255,255,18,1,5,0.35,203,5,0.35,50,288,5,0.40,50,True,False
auto_20260814_083052,eodic_c,entry,BUY,SPXW,20260814,7895.0,C,09:30:46,0.2,no_prints_in_window,,,,,,,,,,,,,,,,,,,,,,,
auto_20260814_083031,eodic_p,entry,SELL,SPXW,20260814,7725.0,P,09:30:28,0.55,no_prints_in_window,,,,,,,,,,,,,,,,,,,,,,,
auto_20260814_083129,eodfly_p,entry,SELL,SPXW,20260814,7800.000,PUT,09:31:24,10.3,print,SPXW,2026-08-14,2026-08-14T09:31:21.297,2026-08-14T09:31:21.268,924791598,255,255,255,255,125,5,5,10.10,59,5,10.00,50,20,5,10.20,50,False,False
auto_20260814_083129,eodfly_p,entry,SELL,SPXW,20260814,7800.000,PUT,09:31:24,10.3,print,SPXW,2026-08-14,2026-08-14T09:31:21.412,2026-08-14T09:31:21.411,924811243,255,255,255,255,18,1,5,10.10,1,5,10.10,50,19,5,10.20,50,True,False
