date,short,en,st,rk,tg,sig_j,slip,res,pnl,year
2022-01-26,True,5143.75,5153.75,10.0,5123.75,277,0.0,rev,0.5,2022
2022-01-26,False,5144.75,5132.0,12.75,5170.25,281,0.0,rev,-7.5,2022
2022-01-26,True,5134.25,5146.0,11.75,5110.75,282,0.0,rev,6.5,2022
2022-01-26,False,5130.25,5123.0,7.25,5144.75,285,0.0,target,14.5,2022
2022-01-26,True,5142.25,5149.5,7.25,5127.75,289,0.0,rev,-0.5,2022
2022-01-26,False,,,,,290,,eb_canc,0.0,2022
2022-01-26,True,5133.0,5144.75,11.75,5109.5,295,0.0,rev,-7.25,2022
2022-01-26,False,5141.75,5127.0,14.75,5171.25,297,0.0,eb_scr,-9.5,2022
2022-01-26,False,,,,,308,,eb_canc,0.0,2022
2022-01-26,True,5147.25,5151.5,4.25,5138.75,315,0.0,eb_scr,-3.0,2022
2022-01-26,True,,,,,319,,eb_canc,0.0,2022
2022-01-27,True,5134.5,5140.75,6.25,5122.0,197,0.0,target,12.5,2022
2022-01-27,True,5139.0,5146.25,7.25,5124.5,213,0.0,eb_scr,-4.25,2022
2022-01-28,False,5169.75,5163.0,6.75,5183.25,115,0.0,target,13.5,2022
2022-02-04,False,5285.5,5280.25,5.25,5296.0,60,0.0,stop,-5.5,2022
2022-02-10,False,,,,,139,,nofill,0.0,2022
2022-02-10,True,,,,,140,,nofill,0.0,2022
2022-02-10,False,5358.75,5356.0,2.75,5364.25,144,0.0,stop,-4.25,2022
2022-02-10,True,5352.5,5359.5,7.0,5338.5,145,0.0,rev,-2.0,2022
2022-02-10,False,5355.75,5348.25,7.5,5370.75,148,0.0,rev,-0.5,2022
2022-02-10,True,5354.5,5360.0,5.5,5343.5,150,0.0,eb_scr,-0.5,2022
2022-02-10,False,5328.5,5320.75,7.75,5344.0,193,0.0,rev,5.0,2022
2022-02-10,True,,,,,197,,canc,0.0,2022
2022-02-11,False,,,,,151,,canc,0.0,2022
2022-02-11,False,5253.5,5246.25,7.25,5268.0,157,0.0,stop,-7.25,2022
2022-02-11,False,5249.25,5243.0,6.25,5261.75,163,0.0,rev,-2.0,2022
2022-02-11,True,5245.0,5251.75,6.75,5231.5,165,0.0,target,13.5,2022
2022-02-11,False,5236.0,5230.0,6.0,5248.0,169,0.0,rev,5.5,2022
2022-02-11,True,5239.0,5245.0,6.0,5227.0,172,0.0,rev,-2.25,2022
2022-02-11,False,,,,,175,,canc,0.0,2022
2022-02-11,True,5249.5,5255.75,6.25,5237.0,216,0.0,rev,-2.0,2022
2022-02-11,False,5252.25,5245.5,6.75,5265.75,218,0.0,rev,2.75,2022
2022-02-11,True,5254.25,5259.5,5.25,5243.75,221,0.0,target,10.5,2022
2022-02-14,True,5214.0,5220.0,6.0,5202.0,114,0.0,rev,-5.25,2022
2022-02-14,False,5219.5,5211.25,8.25,5236.0,115,0.0,target,16.5,2022
2022-02-14,True,5191.25,5200.0,8.75,5173.75,172,0.0,rev,0.75,2022
2022-02-14,False,,,,,173,,canc,0.0,2022
2022-02-14,False,,,,,176,,canc,0.0,2022
2022-02-14,True,5198.75,5208.25,9.5,5179.75,206,0.0,stop,-9.5,2022
2022-02-17,True,,,,,55,,nofill,0.0,2022
2022-02-18,False,5163.5,5156.5,7.0,5177.5,66,0.0,stop,-7.0,2022
2022-02-18,True,5157.0,5165.75,8.75,5139.5,112,0.0,target,17.5,2022
2022-02-22,False,,,,,104,,eb_canc,0.0,2022
2022-02-22,True,5101.0,5107.5,6.5,5088.0,178,0.0,rev,6.5,2022
2022-02-22,False,5095.25,5089.75,5.5,5106.25,181,0.0,rev,1.75,2022
2022-02-22,True,5094.25,5100.5,6.25,5081.75,182,0.0,stop,-6.25,2022
2022-02-24,True,5023.75,5033.25,9.5,5004.75,225,0.0,eb_scr,-3.0,2022
2022-02-25,False,5125.5,5119.75,5.75,5137.0,52,0.0,target,11.5,2022
2022-02-25,True,,,,,78,,eb_canc,0.0,2022
2022-02-25,False,5199.5,5194.5,5.0,5209.5,217,0.0,stop,-5.0,2022
2022-02-28,False,,,,,232,,nofill,0.0,2022
2022-02-28,True,,,,,233,,nofill,0.0,2022
2022-03-02,True,5161.75,5171.0,9.25,5143.25,48,0.0,rev,-7.5,2022
2022-03-02,False,,,,,49,,canc,0.0,2022
2022-03-02,True,5160.25,5170.75,10.5,5139.25,50,0.0,stop,-10.5,2022
2022-03-02,True,5175.0,5184.25,9.25,5156.5,79,0.0,eb_scr,-5.5,2022
2022-03-03,True,,,,,104,,nofill,0.0,2022
2022-03-03,False,5187.0,5175.5,11.5,5210.0,105,0.0,rev,15.25,2022
2022-03-03,True,5200.25,5210.0,9.75,5180.75,110,0.0,eb_scr,-6.25,2022
2022-03-08,True,,,,,142,,canc,0.0,2022
2022-03-08,False,5053.75,5043.25,10.5,5074.75,143,0.0,rev,-7.5,2022
2022-03-08,True,,,,,153,,nofill,0.0,2022
2022-03-08,True,5039.75,5050.5,10.75,5018.25,155,0.0,eb_scr,-1.25,2022
2022-03-11,False,,,,,10,,eb_canc,0.0,2022
2022-03-15,False,,,,,92,,eb_canc,0.0,2022
2022-03-17,True,5227.5,5230.5,3.0,5221.5,156,0.0,eb_scr,-1.5,2022
2022-03-18,False,5278.25,5273.5,4.75,5287.75,150,0.0,eb_scr,-1.25,2022
2022-03-24,True,5302.75,5310.0,7.25,5288.25,55,0.0,eb_scr,-0.25,2022
2022-03-31,False,5355.0,5349.5,5.5,5366.0,161,0.0,target,11.0,2022
2022-04-26,False,5045.0,5039.75,5.25,5055.5,60,0.0,eb_scr,0.25,2022
2022-04-27,False,5040.5,5031.0,9.5,5059.5,159,0.0,stop,-9.5,2022
2022-04-29,True,,,,,240,,canc,0.0,2022
2022-05-02,False,4944.75,4938.75,6.0,4956.75,25,0.0,target,12.0,2022
2022-05-02,True,4947.0,4959.0,12.0,4923.0,30,0.0,stop,-12.0,2022
2022-05-02,True,4955.5,4961.25,5.75,4944.0,46,0.0,stop,-5.75,2022
2022-05-02,True,,,,,75,,canc,0.0,2022
2022-05-02,False,4968.0,4960.5,7.5,4983.0,76,0.0,rev,5.25,2022
2022-05-02,True,4972.0,4979.75,7.75,4956.5,79,0.0,eb_scr,-0.75,2022
2022-05-02,True,4984.25,4989.5,5.25,4973.75,85,0.0,target,10.5,2022
2022-05-02,False,4958.25,4944.0,14.25,4986.75,279,0.0,open,13.0,2022
2022-05-04,False,5002.75,4991.75,11.0,5024.75,153,0.0,rev,-9.25,2022
2022-05-04,True,4992.0,5004.75,12.75,4966.5,155,0.0,rev,-4.75,2022
2022-05-04,False,4998.25,4990.25,8.0,5014.25,156,0.0,stop,-8.0,2022
2022-05-04,True,4987.5,5000.0,12.5,4962.5,157,0.0,stop,-12.5,2022
2022-05-04,True,,,,,181,,canc,0.0,2022
2022-05-04,False,5033.75,5019.75,14.0,5061.75,182,0.0,rev,-6.75,2022
2022-05-04,True,5025.75,5034.75,9.0,5007.75,183,0.0,rev,0.75,2022
2022-05-04,False,5028.75,5019.75,9.0,5046.75,184,0.0,target,18.0,2022
2022-05-04,True,5047.75,5055.0,7.25,5033.25,191,0.0,stop,-7.25,2022
2022-05-04,True,5063.5,5074.0,10.5,5042.5,211,0.0,rev,-2.0,2022
2022-05-04,False,,,,,212,,nofill,0.0,2022
2022-05-04,False,5067.5,5060.25,7.25,5082.0,213,0.0,eb_scr,1.25,2022
2022-05-04,False,,,,,228,,eb_canc,0.0,2022
2022-05-05,False,,,,,44,,nofill,0.0,2022
2022-05-05,False,4977.0,4966.75,10.25,4997.5,110,0.0,stop,-10.25,2022
2022-05-05,True,4945.0,4953.75,8.75,4927.5,305,0.0,eb_scr,-3.25,2022
2022-05-06,True,4899.25,4910.5,11.25,4876.75,24,0.0,stop,-11.25,2022
2022-05-06,True,4932.0,4945.0,13.0,4906.0,73,0.0,rev,-0.0,2022
2022-05-06,False,4934.0,4925.25,8.75,4951.5,80,0.0,eb_scr,-2.0,2022
2022-05-06,True,4970.75,4977.0,6.25,4958.25,145,0.0,target,12.5,2022
2022-05-06,True,4942.25,4948.5,6.25,4929.75,310,0.0,rev,-4.0,2022
2022-05-06,False,4947.25,4940.25,7.0,4961.25,311,0.0,rev,-0.75,2022
2022-05-06,True,,,,,312,,canc,0.0,2022
2022-05-10,False,4805.5,4801.25,4.25,4814.0,103,0.0,eb_scr,-1.5,2022
2022-05-10,False,4798.0,4789.75,8.25,4814.5,114,0.0,rev,9.0,2022
2022-05-10,True,4804.0,4810.75,6.75,4790.5,119,0.0,target,13.5,2022
2022-05-10,False,4797.75,4786.75,11.0,4819.75,132,0.0,stop,-11.0,2022
2022-05-11,True,4810.25,4821.5,11.25,4787.75,21,0.0,eb_scr,-4.0,2022
2022-05-11,False,4833.0,4823.5,9.5,4852.0,62,0.0,eb_scr,-3.5,2022
2022-05-11,True,4858.0,4866.25,8.25,4841.5,138,0.0,eb_scr,-5.75,2022
2022-05-12,False,4720.25,4711.5,8.75,4737.75,5,0.0,rev,-4.75,2022
2022-05-12,True,4712.25,4720.5,8.25,4695.75,6,0.0,stop,-8.25,2022
2022-05-12,False,4744.25,4737.5,6.75,4757.75,87,0.0,stop,-6.75,2022
2022-05-12,False,4725.25,4714.5,10.75,4746.75,290,0.0,rev,-3.75,2022
2022-05-12,True,,,,,291,,canc,0.0,2022
2022-05-12,False,,,,,292,,eb_canc,0.0,2022
2022-05-12,True,4749.5,4753.75,4.25,4741.0,337,0.0,eb_scr,-3.0,2022
2022-05-18,True,,,,,266,,nofill,0.0,2022
2022-05-20,False,4667.0,4661.0,6.0,4679.0,132,0.0,stop,-6.0,2022
2022-05-20,False,4693.5,4688.0,5.5,4704.5,276,0.0,target,11.0,2022
2022-05-20,True,4711.75,4717.25,5.5,4700.75,282,0.0,target,11.0,2022
2022-05-25,False,4783.25,4771.75,11.5,4806.25,142,0.0,stop,-12.25,2022
2022-05-31,True,4953.5,4959.0,5.5,4942.5,242,0.0,rev,-3.75,2022
2022-05-31,False,4957.5,4951.25,6.25,4970.0,243,0.0,stop,-6.25,2022
2022-06-13,True,4591.0,4605.25,14.25,4562.5,232,0.0,rev,2.25,2022
2022-06-13,False,4593.0,4581.5,11.5,4616.0,237,0.0,stop,-11.5,2022
2022-06-15,True,4599.0,4626.0,27.0,4545.0,124,0.0,rev,0.25,2022
2022-06-15,False,4601.5,4582.25,19.25,4640.0,127,0.0,stop,-19.75,2022
2022-06-15,False,4584.5,4574.25,10.25,4605.0,134,0.0,stop,-10.25,2022
2022-06-15,False,4558.75,4545.5,13.25,4585.25,171,0.0,target,26.5,2022
2022-06-15,True,,,,,180,,canc,0.0,2022
2022-06-15,True,,,,,184,,nofill,0.0,2022
2022-06-15,True,4639.5,4652.25,12.75,4614.0,201,0.0,rev,-5.5,2022
2022-06-15,False,4645.25,4635.75,9.5,4664.25,202,0.0,stop,-9.5,2022
2022-06-15,True,4634.25,4646.0,11.75,4610.75,203,0.0,target,23.5,2022
2022-06-15,False,,,,,212,,nofill,0.0,2022
2022-06-15,True,,,,,216,,canc,0.0,2022
2022-06-16,True,4504.0,4513.5,9.5,4485.0,164,0.0,eb_scr,-6.25,2022
2022-06-16,True,,,,,267,,eb_canc,0.0,2022
2022-06-24,False,4694.25,4686.0,8.25,4710.75,1,0.0,rev,-2.25,2022
2022-06-24,True,4691.75,4697.5,5.75,4680.25,3,0.0,stop,-6.75,2022
2022-06-24,False,4699.0,4691.5,7.5,4714.0,4,0.0,target,15.0,2022
2022-06-30,True,4613.75,4621.5,7.75,4598.25,254,0.0,open,6.5,2022
2022-07-05,False,4581.0,4567.75,13.25,4607.5,43,0.0,eb_scr,-4.5,2022
2022-07-13,True,4593.0,4600.0,7.0,4579.0,2,0.0,eb_scr,-0.75,2022
2022-07-13,False,,,,,44,,nofill,0.0,2022
2022-07-13,True,4650.75,4657.25,6.5,4637.75,164,0.0,target,13.0,2022
2022-07-14,True,4562.0,4570.0,8.0,4546.0,82,0.0,stop,-8.0,2022
2022-07-14,True,4589.75,4597.0,7.25,4575.25,113,0.0,target,14.5,2022
2022-07-15,False,4673.25,4662.5,10.75,4694.75,30,0.0,eb_scr,-3.25,2022
2022-07-15,False,,,,,34,,eb_canc,0.0,2022
2022-07-20,False,4775.75,4769.75,6.0,4787.75,108,0.0,eb_scr,-3.0,2022
2022-07-20,False,,,,,122,,canc,0.0,2022
2022-07-20,True,4762.75,4771.5,8.75,4745.25,123,0.0,stop,-9.0,2022
2022-07-21,True,4795.75,4801.25,5.5,4784.75,142,0.0,stop,-5.5,2022
2022-07-25,False,4777.75,4773.0,4.75,4787.25,47,0.0,target,9.5,2022
2022-07-27,True,,,,,131,,canc,0.0,2022
2022-07-27,False,4819.75,4808.5,11.25,4842.25,132,0.0,stop,-11.25,2022
2022-07-29,False,4957.5,4953.25,4.25,4966.0,202,0.0,stop,-4.25,2022
2022-08-02,False,4910.0,4902.5,7.5,4925.0,41,0.0,target,15.0,2022
2022-08-19,True,5079.75,5083.75,4.0,5071.75,1,0.0,eb_scr,-2.25,2022
2022-08-24,False,4961.5,4957.25,4.25,4970.0,82,0.0,eb_scr,-1.0,2022
2022-08-26,True,4998.25,5010.5,12.25,4973.75,19,0.0,stop,-12.25,2022
2022-08-26,True,5020.25,5028.75,8.5,5003.25,33,0.0,target,17.0,2022
2022-08-26,False,4964.5,4958.5,6.0,4976.5,59,0.0,rev,-1.5,2022
2022-08-26,True,4959.25,4967.75,8.5,4942.25,64,0.0,rev,-1.0,2022
2022-08-26,False,,,,,76,,nofill,0.0,2022
2022-08-26,False,4963.0,4956.25,6.75,4976.5,78,0.0,eb_scr,-3.25,2022
2022-08-30,True,4861.25,4866.75,5.5,4850.25,1,0.0,target,11.0,2022
2022-08-30,False,4826.0,4822.75,3.25,4832.5,56,0.0,stop,-3.25,2022
2022-08-30,False,,,,,69,,canc,0.0,2022
2022-08-30,False,4796.5,4793.5,3.0,4802.5,81,0.0,stop,-3.0,2022
2022-08-30,True,4792.0,4797.5,5.5,4781.0,82,0.0,stop,-5.5,2022
2022-08-30,True,4810.75,4816.5,5.75,4799.25,97,0.0,stop,-5.75,2022
2022-08-30,True,4819.75,4823.5,3.75,4812.25,131,0.0,target,7.5,2022
2022-08-31,True,4815.75,4822.5,6.75,4802.25,3,0.0,stop,-8.25,2022
2022-08-31,True,4777.25,4782.25,5.0,4767.25,243,0.0,rev,-2.0,2022
2022-08-31,False,4780.25,4776.5,3.75,4787.75,246,0.0,eb_scr,-3.25,2022
2022-09-01,True,4753.25,4759.75,6.5,4740.25,1,0.0,stop,-7.0,2022
2022-09-01,True,,,,,31,,eb_canc,0.0,2022
2022-09-01,True,4736.75,4742.25,5.5,4725.75,90,0.0,eb_scr,-3.75,2022
2022-09-02,False,4815.25,4810.25,5.0,4825.25,117,0.0,stop,-6.0,2022
2022-09-02,True,4805.75,4813.0,7.25,4791.25,127,0.0,rev,0.5,2022
2022-09-02,False,4807.25,4801.75,5.5,4818.25,129,0.0,eb_scr,-4.25,2022
2022-09-02,False,4802.0,4796.5,5.5,4813.0,132,0.0,eb_scr,-0.75,2022
2022-09-02,False,4795.5,4789.5,6.0,4807.5,139,0.0,rev,-2.25,2022
2022-09-02,True,4792.75,4797.0,4.25,4784.25,140,0.0,eb_scr,-0.75,2022
2022-09-02,True,4783.75,4788.25,4.5,4774.75,145,0.0,stop,-4.5,2022
2022-09-02,True,,,,,149,,eb_canc,0.0,2022
2022-09-02,True,,,,,156,,eb_canc,0.0,2022
2022-09-02,True,4772.5,4779.0,6.5,4759.5,161,0.0,rev,-5.0,2022
2022-09-02,False,4777.75,4772.0,5.75,4789.25,162,0.0,eb_scr,-3.0,2022
2022-09-02,False,4777.25,4772.0,5.25,4787.75,167,0.0,rev,0.0,2022
2022-09-02,True,4775.5,4784.0,8.5,4758.5,170,0.0,target,17.0,2022
2022-09-06,True,4743.25,4748.0,4.75,4733.75,80,0.0,stop,-6.25,2022
2022-09-06,True,4760.75,4765.75,5.0,4750.75,105,0.0,target,10.0,2022
2022-09-08,True,,,,,1,,nofill,0.0,2022
2022-09-08,True,4793.75,4801.25,7.5,4778.75,34,0.0,eb_scr,-0.5,2022
2022-09-08,True,,,,,56,,eb_canc,0.0,2022
2022-09-08,False,4787.75,4782.25,5.5,4798.75,127,0.0,rev,0.0,2022
2022-09-08,True,4787.25,4791.5,4.25,4778.75,129,0.0,target,8.5,2022
2022-09-08,False,4783.25,4777.5,5.75,4794.75,132,0.0,rev,1.25,2022
2022-09-08,True,,,,,133,,canc,0.0,2022
2022-09-08,False,4780.0,4774.75,5.25,4790.5,142,0.0,target,10.5,2022
2022-09-14,False,4747.25,4740.75,6.5,4760.25,68,0.0,target,13.0,2022
2022-09-15,False,4736.5,4731.0,5.5,4747.5,88,0.0,stop,-5.75,2022
2022-09-15,True,,,,,159,,canc,0.0,2022
2022-09-16,False,4684.5,4678.0,6.5,4697.5,236,0.0,eb_scr,-0.75,2022
2022-09-19,False,4684.25,4674.75,9.5,4703.25,116,0.0,eb_scr,-0.25,2022
2022-09-20,False,4660.75,4655.75,5.0,4670.75,156,0.0,eb_scr,-2.25,2022
2022-09-20,True,4668.25,4673.25,5.0,4658.25,196,0.0,stop,-5.25,2022
2022-09-21,True,4645.25,4652.75,7.5,4630.25,113,0.0,stop,-7.5,2022
2022-09-21,True,,,,,119,,canc,0.0,2022
2022-09-21,False,4678.25,4669.75,8.5,4695.25,138,0.0,rev,5.25,2022
2022-09-21,True,4681.0,4692.25,11.25,4658.5,144,0.0,stop,-11.25,2022
2022-09-21,True,4723.0,4729.5,6.5,4710.0,171,0.0,rev,-4.25,2022
2022-09-21,False,4728.75,4720.0,8.75,4746.25,172,0.0,stop,-8.75,2022
2022-09-21,False,,,,,179,,canc,0.0,2022
2022-09-21,False,,,,,181,,nofill,0.0,2022
2022-09-21,True,4693.25,4702.25,9.0,4675.25,182,0.0,rev,-2.25,2022
2022-09-21,False,,,,,183,,eb_canc,0.0,2022
2022-09-21,True,4703.25,4717.25,14.0,4675.25,200,0.0,rev,1.25,2022
2022-09-21,False,4703.0,4697.0,6.0,4715.0,203,0.0,rev,-4.0,2022
2022-09-21,True,,,,,205,,eb_canc,0.0,2022
2022-09-21,False,4708.5,4697.25,11.25,4731.0,208,0.0,stop,-12.0,2022
2022-09-21,True,4660.5,4674.5,14.0,4632.5,218,0.0,rev,-5.5,2022
2022-09-21,False,4667.0,4660.0,7.0,4681.0,219,0.0,target,14.0,2022
2022-09-21,False,,,,,226,,nofill,0.0,2022
2022-09-21,True,4694.0,4700.75,6.75,4680.5,227,0.0,rev,-0.5,2022
2022-09-21,False,4696.75,4688.5,8.25,4713.25,229,0.0,stop,-8.5,2022
2022-09-21,True,4686.25,4697.75,11.5,4663.25,230,0.0,target,23.0,2022
2022-09-21,True,4647.75,4656.0,8.25,4631.25,253,0.0,target,16.5,2022
2022-09-21,False,4634.0,4628.0,6.0,4646.0,261,0.0,eb_scr,-1.75,2022
2022-09-22,False,4610.0,4605.0,5.0,4620.0,2,0.0,stop,-5.0,2022
2022-09-22,False,4594.75,4581.75,13.0,4620.75,75,0.0,stop,-13.0,2022
2022-09-23,False,4525.0,4520.25,4.75,4534.5,23,0.0,stop,-4.75,2022
2022-09-23,False,,,,,30,,canc,0.0,2022
2022-09-23,True,4511.0,4516.75,5.75,4499.5,31,0.0,stop,-5.75,2022
2022-09-23,True,4516.0,4520.75,4.75,4506.5,74,0.0,eb_scr,-2.25,2022
2022-09-23,False,,,,,136,,nofill,0.0,2022
2022-09-23,True,,,,,251,,nofill,0.0,2022
2022-09-23,True,,,,,275,,canc,0.0,2022
2022-09-26,True,4528.5,4534.5,6.0,4516.5,57,0.0,eb_scr,-3.0,2022
2022-09-26,False,4502.75,4499.0,3.75,4510.25,103,0.0,stop,-4.0,2022
2022-09-26,False,4494.5,4485.25,9.25,4513.0,132,0.0,rev,-2.25,2022
2022-09-26,True,,,,,133,,canc,0.0,2022
2022-09-26,False,,,,,134,,eb_canc,0.0,2022
2022-09-26,True,4497.5,4504.25,6.75,4484.0,142,0.0,target,13.5,2022
2022-09-26,True,4470.5,4476.5,6.0,4458.5,200,0.0,stop,-7.25,2022
2022-09-26,True,,,,,274,,nofill,0.0,2022
2022-09-27,False,4507.75,4502.0,5.75,4519.25,38,0.0,eb_scr,-4.5,2022
2022-09-27,False,4485.0,4479.5,5.5,4496.0,130,0.0,stop,-6.5,2022
2022-09-27,True,,,,,149,,canc,0.0,2022
2022-09-27,False,,,,,150,,eb_canc,0.0,2022
2022-09-27,False,,,,,162,,canc,0.0,2022
2022-09-27,False,4457.5,4451.25,6.25,4470.0,166,0.0,rev,-3.25,2022
2022-09-27,True,4453.5,4458.0,4.5,4444.5,167,0.0,target,9.0,2022
2022-09-27,True,4447.75,4451.25,3.5,4440.75,174,0.0,stop,-3.5,2022
2022-09-27,False,4455.5,4447.75,7.75,4471.0,197,0.0,stop,-7.75,2022
2022-09-27,False,4450.0,4445.0,5.0,4460.0,208,0.0,stop,-5.0,2022
2022-09-28,True,,,,,23,,nofill,0.0,2022
2022-09-29,False,4464.25,4458.5,5.75,4475.75,24,0.0,stop,-5.75,2022
2022-09-29,False,4442.0,4435.5,6.5,4455.0,66,0.0,target,13.0,2022
2022-09-29,True,4465.0,4469.5,4.5,4456.0,117,0.0,eb_scr,-2.0,2022
2022-09-29,False,,,,,157,,canc,0.0,2022
2022-09-30,True,,,,,26,,eb_canc,0.0,2022
2022-09-30,False,4454.0,4451.25,2.75,4459.5,155,0.0,stop,-2.75,2022
2022-09-30,False,4426.75,4417.75,9.0,4444.75,270,0.0,rev,3.25,2022
2022-09-30,True,4429.5,4436.75,7.25,4415.0,273,0.0,target,14.5,2022
2022-09-30,True,4401.5,4410.75,9.25,4383.0,317,0.0,rev,-5.5,2022
2022-09-30,False,4407.75,4399.5,8.25,4424.25,319,0.0,open,7.5,2022
2022-10-03,True,,,,,38,,eb_canc,0.0,2022
2022-10-04,False,4601.75,4595.0,6.75,4615.25,43,0.0,stop,-6.75,2022
2022-10-04,False,4600.25,4595.5,4.75,4609.75,117,0.0,stop,-4.75,2022
2022-10-04,False,4575.25,4570.75,4.5,4584.25,167,0.0,target,9.0,2022
2022-10-05,False,4564.0,4558.5,5.5,4575.0,33,0.0,eb_scr,-2.5,2022
2022-10-06,True,,,,,2,,canc,0.0,2022
2022-10-10,False,4454.75,4447.25,7.5,4469.75,58,0.0,eb_scr,-0.5,2022
2022-10-10,True,4443.5,4448.25,4.75,4434.0,169,0.0,stop,-6.25,2022
2022-10-12,False,,,,,171,,nofill,0.0,2022
2022-10-12,True,,,,,175,,nofill,0.0,2022
2022-10-13,False,4317.5,4310.5,7.0,4331.5,1,0.0,rev,-3.75,2022
2022-10-13,True,4313.5,4318.75,5.25,4303.0,2,0.0,rev,-1.0,2022
2022-10-13,False,4316.0,4310.25,5.75,4327.5,4,0.0,rev,-3.25,2022
2022-10-13,True,4311.75,4317.25,5.5,4300.75,5,0.0,stop,-5.5,2022
2022-10-13,False,4363.5,4356.25,7.25,4378.0,116,0.0,rev,0.0,2022
2022-10-13,True,,,,,118,,nofill,0.0,2022
2022-10-13,True,4369.0,4373.0,4.0,4361.0,129,0.0,target,8.0,2022
2022-10-13,False,4384.5,4380.25,4.25,4393.0,142,0.0,target,8.5,2022
2022-10-13,True,4385.75,4394.25,8.5,4368.75,146,0.0,eb_scr,-1.0,2022
2022-10-13,True,,,,,153,,canc,0.0,2022
2022-10-13,False,4401.5,4390.0,11.5,4424.5,154,0.0,target,23.0,2022
2022-10-13,True,4415.25,4430.25,15.0,4385.25,159,0.0,rev,1.5,2022
2022-10-13,False,4416.25,4409.5,6.75,4429.75,161,0.0,target,13.5,2022
2022-10-13,True,4434.5,4440.5,6.0,4422.5,167,0.0,stop,-6.75,2022
2022-10-13,False,4446.25,4434.0,12.25,4470.75,168,0.0,rev,-4.75,2022
2022-10-13,True,4440.0,4453.25,13.25,4413.5,171,0.0,rev,4.0,2022
2022-10-13,False,4438.25,4433.0,5.25,4448.75,174,0.0,stop,-8.0,2022
2022-10-13,False,4428.0,4419.25,8.75,4445.5,181,0.0,stop,-9.0,2022
2022-10-13,True,4430.25,4435.5,5.25,4419.75,193,0.0,rev,-1.25,2022
2022-10-13,False,,,,,198,,nofill,0.0,2022
2022-10-13,False,4449.5,4440.0,9.5,4468.5,205,0.0,target,19.0,2022
2022-10-13,True,4466.75,4474.75,8.0,4450.75,210,0.0,rev,0.5,2022
2022-10-13,False,4466.75,4460.25,6.5,4479.75,212,0.0,rev,1.25,2022
2022-10-13,True,,,,,214,,canc,0.0,2022
2022-10-13,False,4477.25,4466.25,11.0,4499.25,215,0.0,rev,-2.5,2022
2022-10-13,True,4473.5,4480.25,6.75,4460.0,216,0.0,rev,3.25,2022
2022-10-13,False,4470.5,4460.75,9.75,4490.0,219,0.0,rev,-4.0,2022
2022-10-13,True,4465.75,4471.0,5.25,4455.25,220,0.0,target,10.5,2022
2022-10-13,True,4451.5,4458.75,7.25,4437.0,226,0.0,rev,-0.5,2022
2022-10-13,False,4454.0,4447.0,7.0,4468.0,228,0.0,rev,-4.5,2022
2022-10-13,True,4449.25,4456.0,6.75,4435.75,229,0.0,rev,-2.25,2022
2022-10-13,False,,,,,230,,nofill,0.0,2022
2022-10-13,False,,,,,232,,canc,0.0,2022
2022-10-13,True,4446.0,4454.75,8.75,4428.5,233,0.0,rev,-1.75,2022
2022-10-13,False,4449.25,4442.25,7.0,4463.25,236,0.0,target,14.0,2022
2022-10-13,False,,,,,250,,nofill,0.0,2022
2022-10-13,True,4461.25,4466.75,5.5,4450.25,251,0.0,target,11.0,2022
2022-10-13,True,4454.25,4459.0,4.75,4444.75,288,0.0,eb_scr,-0.75,2022
2022-10-13,True,4456.25,4464.25,8.0,4440.25,295,0.0,stop,-8.5,2022
2022-10-14,True,,,,,1,,canc,0.0,2022
2022-10-14,False,4514.75,4507.5,7.25,4529.25,2,0.0,stop,-7.25,2022
2022-10-14,False,4511.75,4504.25,7.5,4526.75,5,0.0,stop,-7.5,2022
2022-10-14,False,4492.5,4487.75,4.75,4502.0,37,0.0,target,9.5,2022
2022-10-14,False,4467.5,4457.75,9.75,4487.0,57,0.0,rev,0.5,2022
2022-10-14,True,4465.75,4475.25,9.5,4446.75,60,0.0,rev,3.25,2022
2022-10-14,False,4465.25,4458.75,6.5,4478.25,63,0.0,target,13.0,2022
2022-10-14,False,4454.0,4447.75,6.25,4466.5,85,0.0,stop,-6.25,2022
2022-10-14,True,4446.25,4451.0,4.75,4436.75,114,0.0,stop,-5.75,2022
2022-10-14,False,4428.0,4422.75,5.25,4438.5,188,0.0,eb_scr,-1.0,2022
2022-10-14,False,,,,,329,,canc,0.0,2022
2022-10-18,True,4577.75,4582.0,4.25,4569.25,5,0.0,eb_scr,-0.75,2022
2022-10-18,False,4540.0,4533.0,7.0,4554.0,311,0.0,stop,-7.0,2022
2022-10-18,False,4538.25,4527.75,10.5,4559.25,315,0.0,eb_scr,0.5,2022
2022-10-19,False,4489.25,4481.0,8.25,4505.75,164,0.0,eb_scr,-4.25,2022
2022-10-20,False,4482.5,4478.0,4.5,4491.5,188,0.0,eb_scr,-1.0,2022
2022-10-21,False,4471.75,4468.0,3.75,4479.25,1,0.0,stop,-3.75,2022
2022-10-21,True,4462.75,4473.25,10.5,4441.75,2,0.0,rev,-4.0,2022
2022-10-21,False,4467.5,4459.75,7.75,4483.0,4,0.0,rev,6.0,2022
2022-10-21,True,,,,,8,,canc,0.0,2022
2022-10-21,False,4482.0,4472.0,10.0,4502.0,9,0.0,eb_scr,-4.5,2022
2022-10-21,False,4494.25,4487.25,7.0,4508.25,110,0.0,target,14.0,2022
